T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30,TEMP_RANGE,TEMP_MA7,RAIN_MA7
15.96,23.43,9.85,72.19,2.85,0.0,2006-12-30,2006,12,False,0,0,-9.888685939553216,18.075666666666667,13.58,17.307142857142857,0.0
15.58,23.02,8.85,66.62,2.28,0.0,2006-12-31,2006,12,False,0,0,-10.268685939553217,18.010666666666665,14.17,16.94,0.0
16.93,24.27,10.34,58.84,1.73,0.0,2007-01-01,2007,1,False,0,0,-8.918685939553217,18.034333333333336,13.93,17.00714285714286,0.0
16.12,24.09,9.68,69.77,3.05,0.0,2007-01-02,2007,1,False,0,0,-9.728685939553216,18.052000000000003,14.41,16.86,0.0
14.79,23.45,9.13,67.14,3.21,0.0,2007-01-03,2007,1,False,0,0,-11.058685939553218,18.016666666666666,14.319999999999999,16.330000000000002,0.0
14.23,22.69,7.71,67.26,2.77,0.0,2007-01-04,2007,1,False,0,0,-11.618685939553217,17.941333333333333,14.98,15.814285714285713,0.0
13.55,22.27,6.79,64.39,3.12,0.0,2007-01-05,2007,1,False,0,0,-12.298685939553216,17.788999999999998,15.48,15.308571428571428,0.0
14.49,23.25,7.37,68.46,3.19,0.0,2007-01-06,2007,1,False,0,0,-11.358685939553217,17.620333333333335,15.879999999999999,15.098571428571429,0.0
14.67,23.37,7.78,65.14,3.52,0.0,2007-01-07,2007,1,False,0,0,-11.178685939553217,17.418666666666663,15.59,14.968571428571428,0.0
15.11,23.91,8.05,67.87,3.5,0.0,2007-01-08,2007,1,False,0,0,-10.738685939553218,17.239666666666665,15.86,14.708571428571428,0.0
15.26,23.78,7.92,63.5,3.03,0.0,2007-01-09,2007,1,False,0,0,-10.588685939553217,17.06566666666667,15.860000000000001,14.585714285714287,0.0
15.22,23.9,7.1,59.4,2.61,0.0,2007-01-10,2007,1,False,0,0,-10.628685939553216,16.859666666666666,16.799999999999997,14.647142857142857,0.0
16.08,24.86,8.0,60.43,2.49,0.0,2007-01-11,2007,1,False,0,0,-9.768685939553219,16.714666666666666,16.86,14.911428571428573,0.0
17.4,25.28,9.89,64.26,2.44,0.0,2007-01-12,2007,1,False,0,0,-8.448685939553219,16.720333333333333,15.39,15.46142857142857,0.0
18.04,25.32,11.08,70.87,2.14,0.0,2007-01-13,2007,1,False,0,0,-7.808685939553218,16.81,14.24,15.968571428571428,0.0
16.77,23.86,10.68,63.35,2.3,0.0,2007-01-14,2007,1,False,0,0,-9.078685939553218,16.858999999999998,13.18,16.268571428571427,0.0
17.01,24.0,9.98,60.93,1.86,0.0,2007-01-15,2007,1,False,0,0,-8.838685939553216,16.878,14.02,16.54,0.0
17.49,24.46,10.87,60.45,1.84,1.37,2007-01-16,2007,1,False,0,0,-8.358685939553219,16.861333333333334,13.590000000000002,16.858571428571427,0.19571428571428573
17.24,25.06,11.57,64.68,2.67,0.42,2007-01-17,2007,1,False,0,0,-8.608685939553219,16.817666666666668,13.489999999999998,17.147142857142857,0.2557142857142857
16.21,24.68,9.91,59.12,3.03,0.0,2007-01-18,2007,1,False,0,0,-9.638685939553216,16.727666666666668,14.77,17.165714285714284,0.2557142857142857
16.18,24.16,9.37,55.71,2.62,0.0,2007-01-19,2007,1,False,0,0,-9.668685939553217,16.601333333333333,14.790000000000001,16.99142857142857,0.2557142857142857
17.57,26.21,8.73,54.26,2.37,0.0,2007-01-20,2007,1,False,0,0,-8.278685939553217,16.529,17.48,16.924285714285713,0.2557142857142857
18.45,26.0,10.09,54.7,2.06,0.0,2007-01-21,2007,1,False,0,0,-7.398685939553218,16.497666666666667,15.91,17.164285714285715,0.2557142857142857
18.15,26.86,10.88,58.29,2.88,0.0,2007-01-22,2007,1,False,0,0,-7.698685939553219,16.45633333333333,15.979999999999999,17.327142857142857,0.2557142857142857
16.92,26.44,9.66,52.3,3.14,0.0,2007-01-23,2007,1,False,0,0,-8.928685939553215,16.415333333333333,16.78,17.245714285714286,0.06
15.67,24.78,8.22,56.57,3.31,0.0,2007-01-24,2007,1,False,0,0,-10.178685939553217,16.389,16.560000000000002,17.021428571428572,0.0
15.72,24.87,8.06,55.83,2.96,0.0,2007-01-25,2007,1,False,0,0,-10.128685939553216,16.341333333333335,16.810000000000002,16.951428571428572,0.0
17.45,26.57,9.47,55.48,2.13,0.0,2007-01-26,2007,1,False,0,0,-8.398685939553218,16.306333333333335,17.1,17.132857142857144,0.0
19.28,28.04,10.74,55.17,2.04,0.0,2007-01-27,2007,1,False,0,0,-6.568685939553216,16.354333333333333,17.299999999999997,17.377142857142857,0.0
20.77,29.01,12.98,54.09,1.92,0.0,2007-01-28,2007,1,False,0,0,-5.078685939553218,16.476999999999997,16.03,17.708571428571428,0.0
21.02,29.03,13.63,60.57,1.83,0.0,2007-01-29,2007,1,False,0,0,-4.828685939553218,16.645666666666667,15.4,18.11857142857143,0.0
21.67,28.49,16.59,64.43,1.57,0.0,2007-01-30,2007,1,False,0,0,-4.178685939553215,16.848666666666666,11.899999999999999,18.79714285714286,0.0
21.99,30.28,15.64,68.61,2.5,0.0,2007-01-31,2007,1,False,0,0,-3.8586859395532187,17.017333333333333,14.64,19.7,0.0
21.39,30.38,14.32,57.93,2.95,0.0,2007-02-01,2007,2,False,0,0,-4.458685939553217,17.192999999999998,16.06,20.509999999999998,0.0
21.69,29.64,14.41,55.84,2.19,0.0,2007-02-02,2007,2,False,0,0,-4.158685939553216,17.423,15.23,21.115714285714287,0.0
22.47,29.19,17.14,61.42,1.8,0.28,2007-02-03,2007,2,False,0,0,-3.3786859395532183,17.69766666666667,12.05,21.571428571428573,0.04
23.02,29.87,18.06,76.14,2.77,2.86,2007-02-04,2007,2,False,0,0,-2.8286859395532176,18.013333333333332,11.810000000000002,21.892857142857142,0.4485714285714285
23.44,30.31,18.16,68.89,3.13,1.02,2007-02-05,2007,2,False,0,0,-2.408685939553216,18.311666666666664,12.149999999999999,22.23857142857143,0.5942857142857143
22.39,29.62,15.72,61.41,1.2,1.04,2007-02-06,2007,2,False,0,0,-3.4586859395532166,18.569,13.9,22.34142857142857,0.7428571428571429
22.5,29.29,17.17,66.52,1.51,7.84,2007-02-07,2007,2,False,0,0,-3.348685939553217,18.81533333333333,12.119999999999997,22.414285714285715,1.8628571428571428
22.55,28.03,18.71,83.42,3.11,11.5,2007-02-08,2007,2,False,0,0,-3.2986859395532164,19.058333333333334,9.32,22.580000000000002,3.505714285714286
23.0,28.57,18.19,75.19,1.43,1.13,2007-02-09,2007,2,False,0,0,-2.848685939553217,19.317666666666664,10.379999999999999,22.767142857142858,3.667142857142857
22.62,29.64,16.21,65.9,2.18,0.0,2007-02-10,2007,2,False,0,0,-3.228685939553216,19.535666666666668,13.43,22.78857142857143,3.627142857142857
23.19,30.08,18.28,63.65,1.98,0.11,2007-02-11,2007,2,False,0,0,-2.658685939553216,19.728666666666665,11.799999999999997,22.812857142857144,3.234285714285714
22.3,28.98,17.35,75.43,3.19,3.41,2007-02-12,2007,2,False,0,0,-3.5486859395532164,19.87066666666667,11.629999999999999,22.65,3.575714285714285
20.67,25.17,17.78,82.32,2.6,12.68,2007-02-13,2007,2,False,0,0,-5.178685939553215,20.000666666666667,7.390000000000001,22.404285714285717,5.238571428571428
20.68,24.3,17.23,77.21,5.04,11.31,2007-02-14,2007,2,False,0,0,-5.168685939553217,20.123,7.07,22.14428571428572,5.734285714285714
19.19,26.29,11.52,63.16,2.83,0.0,2007-02-15,2007,2,False,0,0,-6.658685939553216,20.179666666666666,14.77,21.664285714285715,4.091428571428572
20.51,26.32,15.0,58.24,1.32,0.01,2007-02-16,2007,2,False,0,0,-5.338685939553216,20.288666666666664,11.32,21.30857142857143,3.931428571428572
19.92,26.71,13.38,65.88,2.23,0.0,2007-02-17,2007,2,False,0,0,-5.928685939553215,20.412333333333336,13.33,20.922857142857143,3.931428571428572
20.6,27.63,14.06,61.85,2.31,0.0,2007-02-18,2007,2,False,0,0,-5.248685939553216,20.559666666666665,13.569999999999999,20.552857142857142,3.9157142857142864
19.75,27.72,12.91,57.94,3.23,0.0,2007-02-19,2007,2,False,0,0,-6.098685939553217,20.632333333333335,14.809999999999999,20.18857142857143,3.4285714285714293
19.36,27.85,12.07,55.49,3.42,0.0,2007-02-20,2007,2,False,0,0,-6.488685939553218,20.662666666666667,15.780000000000001,20.00142857142857,1.6171428571428572
19.16,28.5,11.22,53.67,3.32,0.0,2007-02-21,2007,2,False,0,0,-6.688685939553217,20.696333333333335,17.28,19.784285714285716,0.0014285714285714286
19.7,29.18,10.98,51.16,2.9,0.0,2007-02-22,2007,2,False,0,0,-6.148685939553218,20.788999999999998,18.2,19.857142857142858,0.0014285714285714286
21.12,29.65,12.41,53.02,2.83,0.0,2007-02-23,2007,2,False,0,0,-4.728685939553216,20.970666666666666,17.24,19.944285714285716,0.0
23.49,31.71,15.57,53.75,2.42,0.0,2007-02-24,2007,2,False,0,0,-2.3586859395532187,21.229666666666667,16.14,20.454285714285714,0.0
23.64,31.38,16.08,55.11,2.42,0.01,2007-02-25,2007,2,False,0,0,-2.2086859395532166,21.436,15.3,20.888571428571428,0.0014285714285714286
23.37,30.38,16.49,58.15,2.56,1.05,2007-02-26,2007,2,False,0,0,-2.478685939553216,21.572333333333333,13.89,21.405714285714286,0.15142857142857144
24.32,30.6,18.33,57.98,1.74,1.0,2007-02-27,2007,2,False,0,0,-1.5286859395532169,21.69066666666667,12.270000000000003,22.114285714285717,0.2942857142857143
24.26,31.39,17.42,57.94,1.81,0.0,2007-02-28,2007,2,False,0,0,-1.5886859395532156,21.79866666666667,13.969999999999999,22.842857142857138,0.2942857142857143
24.23,31.63,18.04,69.6,3.65,9.37,2007-03-01,2007,3,False,0,0,-1.6186859395532167,21.884000000000004,13.59,23.490000000000002,1.6328571428571428
24.15,29.81,20.0,76.39,4.41,7.88,2007-03-02,2007,3,False,0,0,-1.6986859395532186,21.956000000000003,9.809999999999999,23.92285714285714,2.7585714285714285
21.95,29.75,15.34,61.24,2.94,0.19,2007-03-03,2007,3,False,0,0,-3.898685939553218,21.974666666666668,14.41,23.702857142857145,2.7857142857142856
21.76,29.91,13.22,49.66,3.03,0.0,2007-03-04,2007,3,False,0,0,-4.088685939553216,21.976999999999997,16.689999999999998,23.434285714285714,2.7842857142857143
21.92,30.44,14.38,53.38,3.09,0.0,2007-03-05,2007,3,False,0,0,-3.9286859395532154,21.958666666666666,16.060000000000002,23.22714285714286,2.6342857142857143
21.71,31.0,12.42,45.06,2.97,0.0,2007-03-06,2007,3,False,0,0,-4.138685939553216,21.915000000000003,18.58,22.854285714285716,2.4914285714285715
22.04,30.82,12.56,44.28,2.63,0.0,2007-03-07,2007,3,False,0,0,-3.808685939553218,21.868333333333336,18.259999999999998,22.53714285714286,2.4914285714285715
22.78,30.88,14.65,50.16,1.83,0.0,2007-03-08,2007,3,False,0,0,-3.068685939553216,21.881333333333334,16.229999999999997,22.330000000000002,1.1528571428571428
24.22,31.99,16.44,51.82,1.44,0.0,2007-03-09,2007,3,False,0,0,-1.6286859395532183,21.93866666666667,15.549999999999997,22.340000000000003,0.027142857142857142
25.16,32.17,19.63,71.36,2.24,0.47,2007-03-10,2007,3,False,0,0,-0.688685939553217,22.025666666666666,12.540000000000003,22.798571428571428,0.06714285714285714
26.57,33.64,20.06,68.03,2.17,0.61,2007-03-11,2007,3,False,0,0,0.7213140604467831,22.14466666666667,13.580000000000002,23.485714285714288,0.1542857142857143
27.23,35.23,20.47,64.34,1.93,0.28,2007-03-12,2007,3,False,0,0,1.3813140604467833,22.298333333333336,14.759999999999998,24.244285714285713,0.19428571428571426
26.45,33.92,20.02,59.74,2.8,0.01,2007-03-13,2007,3,False,0,0,0.6013140604467822,22.407,13.900000000000002,24.921428571428574,0.1957142857142857
27.29,34.33,21.17,54.77,1.45,0.03,2007-03-14,2007,3,False,0,0,1.441314060446782,22.57333333333333,13.159999999999997,25.67142857142857,0.19999999999999998
26.4,33.22,20.8,61.59,2.69,0.43,2007-03-15,2007,3,False,0,0,0.5513140604467814,22.764333333333337,12.419999999999998,26.18857142857143,0.26142857142857145
23.84,31.8,15.83,39.53,3.44,0.0,2007-03-16,2007,3,False,0,0,-2.0086859395532173,22.869666666666664,15.97,26.134285714285713,0.26142857142857145
23.61,32.26,14.6,42.32,2.97,0.0,2007-03-17,2007,3,False,0,0,-2.2386859395532177,23.017,17.659999999999997,25.912857142857142,0.19428571428571426
25.36,33.13,17.73,41.2,2.08,0.0,2007-03-18,2007,3,False,0,0,-0.4886859395532177,23.17866666666667,15.400000000000002,25.740000000000002,0.10714285714285714
26.95,34.78,19.05,53.13,1.65,0.0,2007-03-19,2007,3,False,0,0,1.1013140604467822,23.413,15.73,25.699999999999996,0.06714285714285714
27.45,35.3,20.36,56.03,1.54,0.04,2007-03-20,2007,3,False,0,0,1.6013140604467822,23.641333333333332,14.939999999999998,25.842857142857138,0.07142857142857142
27.73,35.9,20.34,59.2,2.25,0.0,2007-03-21,2007,3,False,0,0,1.8813140604467833,23.907333333333334,15.559999999999999,25.905714285714286,0.06714285714285714
29.16,37.17,22.35,61.93,3.12,0.23,2007-03-22,2007,3,False,0,0,3.311314060446783,24.233999999999998,14.82,26.3,0.038571428571428576
30.09,38.56,22.87,59.95,2.49,0.0,2007-03-23,2007,3,False,0,0,4.241314060446783,24.598333333333333,15.690000000000001,27.192857142857143,0.038571428571428576
29.91,37.93,22.07,47.64,2.5,0.0,2007-03-24,2007,3,False,0,0,4.061314060446783,24.938666666666666,15.86,28.092857142857145,0.038571428571428576
28.59,37.56,20.28,39.35,3.08,0.0,2007-03-25,2007,3,False,0,0,2.7413140604467827,25.187666666666665,17.28,28.554285714285715,0.038571428571428576
28.06,37.44,17.96,32.31,2.62,0.0,2007-03-26,2007,3,False,0,0,2.2113140604467816,25.34,19.479999999999997,28.712857142857143,0.038571428571428576
27.62,37.1,18.38,31.58,2.63,0.0,2007-03-27,2007,3,False,0,0,1.7713140604467839,25.47266666666667,18.720000000000002,28.73714285714286,0.032857142857142856
28.14,37.32,19.04,31.52,2.32,0.0,2007-03-28,2007,3,False,0,0,2.2913140604467834,25.631666666666668,18.28,28.795714285714286,0.032857142857142856
28.83,37.64,19.92,44.43,2.2,0.0,2007-03-29,2007,3,False,0,0,2.981314060446781,25.781999999999996,17.72,28.74857142857143,0.0
29.31,38.36,20.67,52.05,3.14,0.0,2007-03-30,2007,3,False,0,0,3.4613140604467816,25.950333333333333,17.689999999999998,28.637142857142855,0.0
29.48,38.15,22.17,55.48,4.25,0.0,2007-03-31,2007,3,False,0,0,3.6313140604467833,26.125333333333334,15.979999999999997,28.575714285714287,0.0
30.39,39.76,23.26,54.1,3.61,0.0,2007-04-01,2007,4,False,0,0,4.541314060446783,26.333333333333332,16.499999999999996,28.83285714285714,0.0
31.55,41.48,22.63,51.54,2.86,0.0,2007-04-02,2007,4,False,1,0,5.701314060446784,26.653333333333332,18.849999999999998,29.33142857142857,0.0
31.87,41.41,23.31,55.28,3.36,0.0,2007-04-03,2007,4,False,1,0,6.021314060446784,26.990333333333336,18.099999999999998,29.93857142857143,0.0
31.27,39.72,24.72,61.76,4.22,0.0,2007-04-04,2007,4,False,0,0,5.421314060446782,27.302,15.0,30.385714285714283,0.0
30.72,39.38,23.78,60.68,4.15,0.19,2007-04-05,2007,4,False,0,0,4.871314060446782,27.60233333333333,15.600000000000001,30.655714285714282,0.027142857142857142
30.85,39.16,24.33,58.81,4.36,0.12,2007-04-06,2007,4,False,0,0,5.001314060446784,27.896,14.829999999999998,30.875714285714285,0.04428571428571428
30.96,39.26,24.41,59.27,4.83,0.0,2007-04-07,2007,4,False,0,0,5.111314060446784,28.168666666666663,14.849999999999998,31.087142857142858,0.04428571428571428
30.89,38.98,24.8,61.22,5.58,0.71,2007-04-08,2007,4,False,0,0,5.041314060446783,28.391000000000002,14.179999999999996,31.15857142857143,0.1457142857142857
31.92,40.88,25.33,55.18,4.61,0.79,2007-04-09,2007,4,False,1,0,6.071314060446785,28.616333333333333,15.550000000000004,31.211428571428574,0.25857142857142856
30.16,37.65,25.24,64.97,5.25,12.78,2007-04-10,2007,4,False,0,0,4.311314060446783,28.735999999999997,12.41,30.967142857142857,2.084285714285714
30.71,39.14,24.83,61.27,4.56,0.02,2007-04-11,2007,4,False,0,0,4.861314060446784,28.851999999999997,14.310000000000002,30.887142857142855,2.087142857142857
30.43,37.81,24.94,65.29,4.39,4.13,2007-04-12,2007,4,False,0,0,4.581314060446783,28.984666666666666,12.870000000000001,30.845714285714287,2.65
29.5,36.25,24.47,68.31,4.39,0.68,2007-04-13,2007,4,False,0,0,3.651314060446783,29.058333333333334,11.780000000000001,30.65285714285714,2.73
29.89,36.22,24.46,63.59,3.13,0.02,2007-04-14,2007,4,False,0,0,4.041314060446783,29.174666666666667,11.759999999999998,30.500000000000004,2.7328571428571427
28.76,33.57,25.01,67.23,3.04,0.0,2007-04-15,2007,4,False,0,0,2.9113140604467844,29.33866666666667,8.559999999999999,30.195714285714285,2.6314285714285712
30.3,37.64,24.58,59.7,4.69,0.0,2007-04-16,2007,4,False,0,0,4.451314060446784,29.561666666666667,13.060000000000002,29.964285714285715,2.5185714285714282
30.92,38.81,24.81,57.31,4.61,0.0,2007-04-17,2007,4,False,0,0,5.071314060446785,29.747,14.000000000000004,30.072857142857142,0.6928571428571428
31.04,38.88,24.47,56.56,3.83,0.25,2007-04-18,2007,4,False,0,0,5.191314060446782,29.883333333333333,14.410000000000004,30.12,0.7257142857142858
31.23,38.62,24.39,57.67,3.4,0.87,2007-04-19,2007,4,False,0,0,5.381314060446783,30.009333333333338,14.229999999999997,30.234285714285715,0.26
31.49,39.05,25.75,58.67,5.05,0.73,2007-04-20,2007,4,False,0,0,5.641314060446781,30.134666666666664,13.299999999999997,30.518571428571427,0.2671428571428572
31.56,38.5,26.91,59.17,5.01,0.05,2007-04-21,2007,4,False,0,0,5.711314060446782,30.21466666666667,11.59,30.757142857142856,0.27142857142857146
33.76,41.97,27.46,52.84,5.31,0.09,2007-04-22,2007,4,False,1,0,7.911314060446781,30.337,14.509999999999998,31.47142857142857,0.2842857142857143
34.16,42.49,26.78,47.89,4.3,0.03,2007-04-23,2007,4,False,1,0,8.31131406044678,30.478666666666665,15.71,32.02285714285714,0.2885714285714286
33.7,42.35,27.2,54.46,6.47,0.36,2007-04-24,2007,4,False,1,0,7.851314060446786,30.649,15.150000000000002,32.42,0.33999999999999997
33.63,42.08,27.46,51.98,6.29,0.62,2007-04-25,2007,4,False,1,0,7.781314060446785,30.834666666666667,14.619999999999997,32.79,0.39285714285714285
32.97,41.44,27.01,55.28,6.53,0.93,2007-04-26,2007,4,False,1,0,7.121314060446782,31.012999999999998,14.429999999999996,33.03857142857142,0.4014285714285714
31.99,39.0,27.22,58.6,6.27,1.76,2007-04-27,2007,4,False,0,0,6.141314060446781,31.141333333333332,11.780000000000001,33.11,0.5485714285714286
31.68,37.92,26.35,61.91,3.37,4.13,2007-04-28,2007,4,False,0,0,5.831314060446783,31.236333333333334,11.57,33.12714285714286,1.1314285714285715
31.79,38.48,26.0,61.09,2.61,1.42,2007-04-29,2007,4,False,0,0,5.941314060446782,31.319,12.479999999999997,32.84571428571429,1.3214285714285714
32.35,38.87,26.29,56.69,2.27,1.32,2007-04-30,2007,4,False,0,0,6.501314060446784,31.414666666666665,12.579999999999998,32.58714285714286,1.5057142857142856
33.33,41.19,25.84,52.59,2.33,0.17,2007-05-01,2007,5,False,1,0,7.481314060446781,31.512666666666668,15.349999999999998,32.534285714285716,1.4785714285714284
32.17,38.88,27.04,57.06,2.69,10.67,2007-05-02,2007,5,False,0,0,6.321314060446785,31.533333333333335,11.840000000000003,32.325714285714284,2.914285714285714
31.65,38.72,25.51,57.23,2.85,2.69,2007-05-03,2007,5,False,0,0,5.801314060446781,31.526,13.209999999999997,32.137142857142855,3.165714285714286
32.16,38.76,26.13,57.1,2.7,1.19,2007-05-04,2007,5,False,0,0,6.3113140604467795,31.55566666666667,12.629999999999999,32.16142857142857,3.084285714285714
32.62,39.41,26.5,57.41,2.7,0.58,2007-05-05,2007,5,False,0,0,6.77131406044678,31.618999999999996,12.909999999999997,32.29571428571428,2.577142857142857
32.43,38.54,27.06,57.33,3.31,4.7,2007-05-06,2007,5,False,0,0,6.581314060446783,31.671666666666667,11.48,32.387142857142855,3.045714285714286
31.6,38.28,26.33,59.86,3.27,3.02,2007-05-07,2007,5,False,0,0,5.751314060446784,31.693,11.950000000000003,32.279999999999994,3.288571428571429
29.77,33.54,26.36,67.85,3.14,1.25,2007-05-08,2007,5,False,0,0,3.9213140604467824,31.655666666666665,7.18,31.771428571428572,3.442857142857143
30.54,35.91,26.24,65.43,2.37,0.92,2007-05-09,2007,5,False,0,0,4.691314060446782,31.609666666666666,9.669999999999998,31.538571428571426,2.05
31.93,37.36,26.57,58.72,1.96,0.19,2007-05-10,2007,5,False,0,0,6.081314060446783,31.66866666666667,10.79,31.578571428571426,1.692857142857143
33.21,39.94,26.96,53.87,2.17,2.33,2007-05-11,2007,5,False,0,0,7.361314060446784,31.752,12.979999999999997,31.728571428571428,1.8557142857142854
33.17,40.11,27.19,54.64,2.27,1.37,2007-05-12,2007,5,False,1,0,7.321314060446785,31.843333333333337,12.919999999999998,31.80714285714286,1.9685714285714286
33.59,40.35,27.66,51.47,1.89,0.74,2007-05-13,2007,5,False,1,0,7.741314060446786,31.97966666666667,12.690000000000001,31.972857142857144,1.4028571428571428
32.84,38.62,27.84,52.2,4.08,0.49,2007-05-14,2007,5,False,0,0,6.991314060446786,32.077999999999996,10.779999999999998,32.15,1.0414285714285716
32.17,38.91,25.99,50.53,2.4,0.02,2007-05-15,2007,5,False,0,0,6.321314060446785,32.19166666666667,12.919999999999998,32.49285714285715,0.8657142857142858
32.53,38.38,27.47,54.77,2.47,2.15,2007-05-16,2007,5,False,0,0,6.681314060446784,32.266,10.910000000000004,32.77714285714286,1.0414285714285714
30.93,35.59,27.86,67.32,2.27,9.83,2007-05-17,2007,5,False,0,0,5.081314060446783,32.266333333333336,7.730000000000004,32.63428571428572,2.4185714285714286
29.77,33.24,27.32,73.21,2.21,2.39,2007-05-18,2007,5,False,0,0,3.9213140604467824,32.224,5.920000000000002,32.142857142857146,2.427142857142857
